Taxa	Flow_col
PI605777	2
PI605778A	2
PI605778B	2
PI605779A	2
PI605779B	2
PI605779C	2
PI605779D	NA
PI605779E	2
PI605780A	2
PI605780B	NA
PI605780C	2
PI605781A	1
PI605781B	2
PI605781C	2
PI605781D	1
PI605781E	2
PI605782B	NA
PI605782	NA
PI605783	2
PI605784	NA
PI605785	1
PI605786A	2
PI605786B	2
PI605786C	NA
PI605786D	2
PI605787A	2
PI605787B	2
PI605787C	2
PI605787D	2
PI605788	NA
PI605789A	2
PI605789B	2
PI605789C	1
PI605789D	2
PI605790	1
PI605791A	1
PI605791B	2
PI605792A	NA
PI605792B	2
PI605792C	NA
PI605792D	2
PI605793	1
PI605794	NA
PI605795	NA
PI605796	NA
PI605799A	2
PI605799B	NA
PI605800A	NA
PI605800B	NA
PI605801A	NA
PI605801B	NA
PI605802	NA
PI605803	NA
PI605804A	NA
PI605804B	NA
PI605805A	2
PI605805B	NA
PI605806A	NA
PI605806B	2
PI605807	NA
PI605808	2
PI605809A	2
PI605809B	2
PI605810A	2
PI605810B	2
PI605810C	2
PI605811	NA
PI605812	2
PI605813	2
PI605814	1
PI605815	NA
PI605816	NA
PI605817A	1
PI605817B	NA
PI605817C	1
PI605817D	2
PI605818A	NA
PI605818B	1
PI605819A	NA
PI605819B	NA
PI605819C	NA
PI605820	NA
PI605821A	1
PI605821B	1
PI605821C	1
PI605822	NA
PI605823	NA
PI605824A	1
PI605824B	1
PI605825A	2
PI605825B	1
PI605825C	2
PI605826A	1
PI605826B	1
PI605826C	2
PI605826D	1
PI605826E	2
PI605827A	1
PI605827B	1
PI605827C	1
PI605828A	1
PI605828B	1
PI605828C	1
PI605829	2
PI605830A	1
PI605830B	1
PI605831A	1
PI605831B	1
PI605831C	1
PI605832A	1
PI605832B	1
PI605833	NA
PI605834A	1
PI605834B	1
PI605834C	1
PI605835	2
PI605836	2
PI605837A	2
PI605837B	1
PI605837C	1
PI605838	2
PI605839A	2
PI605839B	2
PI605839C	2
PI605840A	1
PI605840B	1
PI605840C	2
PI605840D	2
PI605840E	2
PI605840F	2
PI605840G	2
PI605841A	2
PI605841B	2
PI605842A	1
PI605842B	NA
PI605842C	1
PI605843	NA
PI605844A	NA
PI605844B	NA
PI605844C	2
PI605844D	1
PI605844E	1
PI605844F	2
PI605845A	NA
PI605845B	NA
PI605845C	2
PI605845D	NA
PI605846A	NA
PI605846B	NA
PI605846C	1
PI605846D	NA
PI605846E	2
PI605846F	2
PI605847	NA
PI605848	2
PI605849	NA
PI605850A	2
PI605850B	2
PI605852	NA
PI605853A	2
PI605853B	2
PI605853C	NA
PI605854A	2
PI605854B	1
PI605855	NA
PI605856	2
PI605857A	NA
PI605857B	1
PI605858	2
PI605859A	2
PI605859B	2
PI605860	2
PI605861A	2
PI605861B	1
PI605862A	1
PI605862B	2
PI605862C	1
PI605863A	2
PI605863B	2
PI605864	1
PI605865A	2
PI605865B	1
PI605866	1
PI605867	2
PI605868	2
PI605869A	2
PI605869B	2
PI605870A	2
PI605870B	2
PI605871A	1
PI605871B	2
PI605871C	2
PI605872	2
PI605873	1
PI605874A	NA
PI605874B	NA
PI605874C	NA
PI605875	2
PI605876A	2
PI605876B	2
PI605876C	2
PI605876D	1
PI605876E	1
PI605876F	NA
PI605876G	NA
PI605877A	2
PI605877B	2
PI605877C	1
PI605877D	1
PI605877E	1
PI605877F	2
PI605878	NA
PI605879	2
PI605880	2
PI605881	NA
PI605882A	2
PI605882B	1
PI605883	NA
PI605884A	2
PI605884B	1
PI605884C	1
PI605884D	2
PI605884E	1
PI605884F	2
PI605885A	1
PI605885B	1
PI605885C	2
PI605886A	2
PI605886B	1
PI605886C	1
PI605886D	1
PI605886E	1
PI605887A	2
PI605887B	NA
PI605887C	NA
PI605888	1
PI605889	2
PI605890A	2
PI605890B	NA
PI605891A	1
PI605891B	1
PI605891C	2
PI605891D	2
PI605892	NA
PI605893	NA
PI605894	NA
PI605895	2
PI605896A	NA
PI605896B	2
PI605896C	1
PI605897A	2
PI605897B	NA
PI605897C	2
PI605898	NA
PI605899A	NA
PI605899B	NA
PI605901	2
PI605902	NA
PI605906	2
PI605908	NA
PI605909A	1
PI605909B	1
PI605909C	1
PI606362	1
PI606363	NA
PI606364	2
PI606365	NA
PI606366	2
PI606367	2
PI606368	NA
PI606369A	1
PI606369B	NA
PI606370	1
PI606371	NA
PI606372	1
PI606373	NA
PI606374	NA
PI606375	2
PI606376	1
PI606377	2
PI606378	NA
PI606379	NA
PI606380A	NA
PI606380B	NA
PI606382A	1
PI606382B	1
PI606383	NA
PI606384	NA
PI606386	NA
PI606387	1
PI606388	NA
PI606389	NA
PI606390A	1
PI606390B	2
PI606391	2
PI606392	NA
PI606393	NA
PI606394	NA
PI606395	NA
PI606396	1
PI606397A	NA
PI606397B	NA
PI606398	NA
PI606399	NA
PI606400	NA
PI606401	NA
PI606402	NA
PI606403	2
PI606404	NA
PI606405	NA
PI606406	NA
PI606407	NA
PI606408	2
PI606409	NA
PI606410	1
PI606411	2
PI606412	2
PI606413	NA
PI606414	2
PI606415	NA
PI606416A	NA
PI606416B	NA
PI606417	NA
PI606418A	2
PI606418B	2
PI606419	2
PI606420	1
PI606421	NA
PI606422	NA
PI606423	NA
PI606424	NA
PI606425	NA
PI606426	1
PI606427	NA
PI606428	1
PI606429	NA
PI606430	NA
PI606431	2
PI606432A	1
PI606432B	1
PI606433	NA
PI606434	NA
PI606435	1
PI606436	NA
PI606437	NA
PI606438A	2
PI606438B	NA
PI606439	NA
PI606440A	NA
PI606440B	NA
PI606440C	NA
PI606441	NA
PI606442	NA
PI606443	NA
PI606444	NA
PI606748	1
PI606749	1
PI607380	NA
PI607385	2
PI607528	1
PI607835	1
PI608033	2
PI608357	1
PI608438	NA
PI608726	NA
PI60970	1
PI610670	1
PI610671	1
PI611112	2
PI612146	2
PI612157	1
PI612344	2
PI612594	1
PI612608	NA
PI612609	1
PI612610	1
PI612611	2
PI612612A	1
PI612612B	2
PI612613	1
PI612614	2
PI612615	2
PI612616	2
PI612617A	NA
PI612617B	2
PI612620	NA
PI612621	NA
PI612622A	NA
PI612622B	NA
PI612705	2
PI612706A	1
PI612706B	1
PI612707A	2
PI612707B	1
PI612708A	1
PI612708B	2
PI612708C	2
PI612708D	NA
PI612709A	2
PI612709B	2
PI612709C	NA
PI612710	2
PI612711A	1
PI612711B	NA
PI612712	1
PI612713A	NA
PI612713B	NA
PI612714A	NA
PI612714B	NA
PI612715	NA
PI612716	NA
PI612717	NA
PI612718	1
PI612719	1
PI612720A	2
PI612720B	2
PI612721A	1
PI612721B	1
PI612722	NA
PI612723	NA
PI612724	NA
PI612725	NA
PI612726	NA
PI612727	2
PI612728	2
PI612729	2
PI612730	1
PI612731	2
PI612732	NA
PI612733	1
PI612734	NA
PI612735	NA
PI612736	NA
PI612737	NA
PI612738	2
PI612739	NA
PI612740	2
PI612741	2
PI612742	2
PI612743	2
PI612744	NA
PI612745	2
PI612746	NA
PI612747	2
PI612748	2
PI612749	2
PI612750	2
PI612751	1
PI612752	NA
PI612753A	2
PI612753B	NA
PI612754	NA
PI612755	NA
PI612756	2
PI612757	2
PI612758A	1
PI612758B	1
PI612759A	2
PI612759B	1
PI612759C	1
PI612759D	2
PI612760	NA
PI612761A	2
PI612761B	NA
PI612762	NA
PI612763	NA
PI612764	NA
PI612930	2
PI612931	2
PI612932	2
PI613055	NA
PI613056	NA
PI613195	NA
PI613558A	NA
PI613558B	NA
PI613559A	NA
PI613559B	NA
PI613559C	NA
PI613559D	NA
PI613559E	NA
PI613559F	NA
PI613560	NA
PI613561	NA
PI613562	NA
PI614007	NA
PI614088	2
PI614153	2
PI614154	1
PI614155	1
PI614156	NA
PI614673	1
PI614674	1
PI614702	NA
PI614732	2
PI614806	1
PI614807	1
PI614808	1
PI614831	2
PI614832	2
PI614833	NA
PI615435	NA
PI615436	NA
PI615437	NA
PI615438	NA
PI615442	NA
PI615443	NA
PI615444	NA
PI615445	NA
PI615446	NA
PI615447	NA
PI615448	NA
PI615449	NA
PI615450	NA
PI615451A	NA
PI615451B	NA
PI615452	NA
PI615455	NA
PI615456	NA
PI615457	NA
PI615458	NA
PI615462	NA
PI615464	NA
PI615466	NA
PI615467	NA
PI615469	NA
PI615470	NA
PI615471A	NA
PI615471B	NA
PI615472	NA
PI615473	NA
PI615474	NA
PI615475	NA
PI615476	NA
PI615477	NA
PI615478	NA
PI615481	NA
PI615482	NA
PI615483	NA
PI615484	NA
PI615485	NA
PI615487	NA
PI615488	NA
PI615489	NA
PI615491	NA
PI615493	NA
PI615494	NA
PI615495	NA
PI615496	NA
PI615497	NA
PI615498	NA
PI615499	NA
PI615500	NA
PI615501	NA
PI615502	NA
PI615504	NA
PI615505	NA
PI615507	NA
PI615508	NA
PI615509A	NA
PI615509B	NA
PI615510A	NA
PI615510B	NA
PI615510C	NA
PI615512	NA
PI615513	NA
PI615514	NA
PI615515	NA
PI615516	NA
PI615517	NA
PI615518	NA
PI615519	NA
PI615553	2
PI615554	2
PI615555	2
PI615556	2
PI615582	1
PI615585	1
PI615586	2
PI615694	2
PI615695	1
PI616498	NA
PI617041	1
PI617045	NA
PI618613	1
PI618808	NA
PI618809	NA
PI619083	NA
PI619232	2
PI61940	2
PI61944	1
PI61947	1
PI619615	NA
PI619616	NA
PI619617	NA
PI620883	NA
PI62199	1
PI62202-2	1
PI62202	2
PI62203	1
PI62204	1
PI62248	2
PI62483	2
PI628271	NA
PI628797	NA
PI628799	NA
PI628800	NA
PI628801	NA
PI628802	NA
PI628803	NA
PI628804	NA
PI628805	NA
PI628806	NA
PI628807	NA
PI628808	NA
PI628809	NA
PI628810	NA
PI628811	NA
PI628812	NA
PI628813	NA
PI628814	NA
PI628815	NA
PI628816	NA
PI628817	NA
PI628819	NA
PI628820	NA
PI628821	NA
PI628822	NA
PI628823	NA
PI628824	NA
PI628825	NA
PI628826	NA
PI628827	NA
PI628828	NA
PI628829	NA
PI628830	NA
PI628831	NA
PI628832	NA
PI628833	NA
PI628834	NA
PI628835	NA
PI628836	NA
PI628837	NA
PI628838	NA
PI628839	NA
PI628840	NA
PI628841	NA
PI628842	NA
PI628843	NA
PI628844	NA
PI628845	NA
PI628846	NA
PI628847	NA
PI628848A	NA
PI628848B	NA
PI628848C	NA
PI628849	NA
PI628850	NA
PI628851	NA
PI628852	NA
PI628853	NA
PI628854	NA
PI628855	NA
PI628856	NA
PI628857	NA
PI628858	NA
PI628859	NA
PI628860	NA
PI628861	NA
PI628862	NA
PI628863	NA
PI628864	NA
PI628865	NA
PI628866	NA
PI628867	NA
PI628868	NA
PI628869	NA
PI628870	NA
PI628871	NA
PI628872	NA
PI628873	NA
PI628874	NA
PI628875	NA
PI628876	NA
PI628877	NA
PI628878	NA
PI628879	NA
PI628880	NA
PI628881	NA
PI628882	NA
PI628883	NA
PI628884	NA
PI628885	NA
PI628886	NA
PI628887	NA
PI628888	NA
PI628889	NA
PI628890	NA
PI628891	NA
PI628892	NA
PI628893	NA
PI628894	NA
PI628895	NA
PI628896	NA
PI628897	NA
PI628898	NA
PI628899	NA
PI628900	NA
PI628901	NA
PI628902	NA
PI628903	NA
PI628904	NA
PI628905	NA
PI628906	NA
PI628907	NA
PI628908	NA
PI628909	NA
PI628910	NA
PI628911	NA
PI628912	NA
PI628913	NA
PI628914	NA
PI628915	NA
PI628916	NA
PI628917	NA
PI628918	NA
PI628919	NA
PI628920	NA
PI628922	NA
PI628923	NA
PI628924	NA
PI628925	NA
PI628926	NA
PI628927	NA
PI628928	NA
PI628929	NA
PI628930	NA
PI628931	NA
PI628932	NA
PI628933	NA
PI628934	NA
PI628935	NA
PI628936	NA
PI628937	NA
PI628938	NA
PI628939	NA
PI628940	NA
PI628941	NA
PI628942	NA
PI628943	NA
PI628945	NA
PI628946	NA
PI628947	NA
PI628948	NA
PI628949	NA
PI628950	NA
PI628951	NA
PI628952	NA
PI628953	NA
PI628954	NA
PI628957	NA
PI628958	NA
PI628959	NA
PI628960	NA
PI628961	NA
PI628962	NA
PI628963	NA
PI628964	NA
PI628965	NA
PI628966	NA
PI629004	2
PI629005	2
PI629008	NA
PI629013	1
PI629014	NA
PI629015	NA
PI630984	NA
PI631122	NA
PI631123	NA
PI631157	1
PI631437	NA
PI631438	NA
PI632352	NA
PI632401	NA
PI632402	NA
PI632405	1
PI632418	NA
PI632420	1
PI632421	1
PI632422	1
PI632423	1
PI632424	2
PI632425	1
PI632426	1
PI632427	2
PI632428	1
PI632429	2
PI632430	2
PI632431	2
PI632636A	NA
PI632636B	NA
PI632637	NA
PI632638	NA
PI632639A	NA
PI632639B	NA
PI632639C	NA
PI632639D	NA
PI632640A	NA
PI632640B	NA
PI632640C	NA
PI632641A	NA
PI632641B	NA
PI632642	NA
PI632643	NA
PI632644	NA
PI632645	NA
PI632646	NA
PI632647	NA
PI632648	NA
PI632649	NA
PI632650	NA
PI632652	NA
PI632654	NA
PI632655	NA
PI632656A	NA
PI632656B	NA
PI632657	NA
PI632658	NA
PI632659	NA
PI632660	NA
PI632661A	NA
PI632661B	NA
PI632662	NA
PI632663A	NA
PI632663B	NA
PI632664	NA
PI632665	NA
PI632666	NA
PI632667	NA
PI632668	NA
PI63271	2
PI632747	1
PI632748	1
PI632749	2
PI632905	NA
PI632933	NA
PI632935A	NA
PI632935B	NA
PI632936	NA
PI632937	NA
PI632939	NA
PI632940	NA
PI632941	NA
PI632942A	NA
PI632942B	NA
PI632943A	NA
PI632943B	NA
PI632944A	NA
PI632944B	NA
PI632944C	NA
PI632944D	NA
PI632945A	NA
PI632945B	NA
PI632946	2
PI632947	2
PI632948	1
PI632949	2
PI632950	NA
PI632961	2
PI632962	1
PI632963	2
PI632964	2
PI633049	NA
PI633424	NA
PI633541	2
PI633567	NA
PI633608	NA
PI633609	1
PI633610	1
PI633620	2
PI633621	NA
PI633622	NA
PI633729	1
PI633730	2
PI633731	1
PI633732	1
PI633735	1
PI633736	1
PI633970	NA
PI633983	NA
PI634193	NA
PI634335	NA
PI634365	NA
PI63468	1
PI634757	NA
PI634758	NA
PI634760	NA
PI634761	1
PI634762	1
PI634763	1
PI634764	1
PI634765	1
PI634813	NA
PI634827	NA
PI634867	NA
PI634868	NA
PI634869	NA
PI634870	NA
PI634871	NA
PI634872	NA
PI634873	NA
PI634874	NA
PI634875	NA
PI634876	NA
PI634877	NA
PI634878	NA
PI634879	NA
PI634880	NA
PI634881	NA
PI634882	NA
PI634883	NA
PI634884	NA
PI634885	NA
PI634886	NA
PI634887	NA
PI634888	NA
PI634889	NA
PI634890	NA
PI634891	NA
PI634892	NA
PI634893	NA
PI634894	NA
PI634895	NA
PI634896	NA
PI634897	NA
PI634898	NA
PI634899	NA
PI634900	NA
PI634901	NA
PI634902	NA
PI634903	NA
PI634904	NA
PI634905	NA
PI634906	NA
PI634907	NA
PI634908	NA
PI634909	NA
PI634910	NA
PI634911	NA
PI634912	NA
PI634913	NA
PI635039	NA
PI635053	1
PI635998	NA
PI635999	NA
PI636000	NA
PI636002	NA
PI636444	1
PI636460	1
PI636461	1
PI636462	2
PI636463	NA
PI636464	2
PI636474	1
PI636691	1
PI636694	1
PI636695	2
PI636696	1
PI638510	NA
PI638511	NA
PI639187	NA
PI639282	2
PI639283	1
PI639284	2
PI639285	1
PI63945	2
PI639527	NA
PI639528A	NA
PI639528B	NA
PI639528C	NA
PI639529A	NA
PI639529B	NA
PI639530	NA
PI639531	NA
PI639532	NA
PI639533	NA
PI639535	NA
PI639537	NA
PI639538	NA
PI639539A	NA
PI639539B	NA
PI639540	NA
PI639541A	NA
PI639541B	NA
PI639542A	NA
PI639542B	NA
PI639543	NA
PI639544	NA
PI639545A	NA
PI639545B	NA
PI639546A	NA
PI639546B	NA
PI639547	NA
PI639548	NA
PI639549	NA
PI639550A	NA
PI639550B	NA
PI639550C	NA
PI639550E	NA
PI639551	NA
PI639552	NA
PI639553	NA
PI639554	NA
PI639555A	NA
PI639555B	NA
PI639555C	NA
PI639556A	NA
PI639556B	NA
PI639556C	NA
PI639556D	NA
PI639556E	NA
PI639557A	NA
PI639557B	NA
PI639558	NA
PI639559A	NA
PI639559B	NA
PI639560A	NA
PI639560B	NA
PI639561	NA
PI639562	NA
PI639563	NA
PI639564	NA
PI639565	NA
PI639566A	NA
PI639566C	NA
PI639566D	NA
PI639567	NA
PI639568	NA
PI639569	NA
PI639570	NA
PI639571A	NA
PI639571B	NA
PI639572	NA
PI639573	NA
PI639574	NA
PI639575	NA
PI639576	NA
PI639578	NA
PI639580A	NA
PI639580B	NA
PI639581	NA
PI639582A	NA
PI639582B	NA
PI639583	NA
PI639584	NA
PI639585	NA
PI639586	NA
PI639587	NA
PI639588A	NA
PI639588B	NA
PI639589	NA
PI639590A	NA
PI639590B	NA
PI639590	NA
PI639591	NA
PI639592	NA
PI639593	NA
PI639594	NA
PI639595	NA
PI639596	NA
PI639597A	NA
PI639597B	NA
PI639597C	NA
PI639598	NA
PI639599	NA
PI639600B	NA
PI639601A	NA
PI639601B	NA
PI639602	NA
PI639603	NA
PI639604	NA
PI639605	NA
PI639606	NA
PI639607	NA
PI639608	NA
PI639609	NA
PI639610	NA
PI639611	NA
PI639612A	NA
PI639612B	NA
PI639613	NA
PI639614	NA
PI639615	NA
PI639616	NA
PI639617A	NA
PI639617B	NA
PI639618	NA
PI639619	NA
PI639620	NA
PI639621	NA
PI639622	NA
PI639623A	NA
PI639623B	NA
PI639624	NA
PI639625	NA
PI639626	NA
PI639627	NA
PI639628	NA
PI639629	NA
PI639630A	NA
PI639630B	NA
PI639631	NA
PI639632A	NA
PI639632B	NA
PI639632C	NA
PI639633A	NA
PI639633B	NA
PI639634	NA
PI639635	NA
PI639636	NA
PI639637	NA
PI639740	NA
PI640432	1
PI640433	1
PI640911	2
PI641156	NA
PI641937	NA
PI641938	NA
PI642055	2
PI642732	NA
PI642768	NA
PI643146	NA
PI643911	NA
PI643912	NA
PI643913	NA
PI643914	NA
PI644024	1
PI644025	1
PI644042	2
PI644043	2
PI644044	2
PI644045	2
PI644046	2
PI644047	2
PI644048	2
PI644049	2
PI644050	2
PI644051	2
PI644052	2
PI644053	2
PI644054	2
PI644055	2
PI644056	2
PI644057	2
PI644058	2
PI644059	2
PI646156	NA
PI646157	NA
PI64698	1
PI647082	NA
PI647085	NA
PI647086	NA
PI64747	2
PI647960	2
PI647961	2
PI647962	1
PI648270	NA
PI648388	NA
PI652442	NA
PI652443	NA
PI652935	1
PI653109	NA
PI65338	2
PI65341	1
PI65342	2
PI653440	NA
PI65346	1
PI65354	1
PI65379	1
PI653848	NA
PI653874B	NA
PI65388	2
PI654355	NA
PI654356	1
PI65549	2
PI655521	NA
PI656647	1
PI68011	1
PI68398	1
PI68410	1
PI68421	2
PI68423	2
PI68427	2
PI68430	2
PI68436	2
PI68439	1
PI68443	2
PI68446	2
PI68448	2
PI68449	2
PI68454	2
PI68455	2
PI68457-1	2
PI68457	1
PI68461-1	1
PI68461	2
PI68465-1	2
PI68465	2
PI68466	2
PI68470	2
PI68474-2	2
PI68474	2
PI68475-1	2
PI68475	2
PI68479-1	1
PI68479	1
PI68480	1
PI68481	1
PI68483	2
PI68484-1	2
PI68484-4	2
PI68488	2
PI68494	2
PI68500	1
PI68503	2
PI68508	1
PI68516	2
PI68521-1	2
PI68521	2
PI68522	1
PI68523	2
PI68526	2
PI68528	2
PI68530-2	2
PI68530	1
PI68533-1	2
PI68533-2	2
PI68535	2
PI68543	2
PI68551-2	2
PI68551-3	2
PI68554	2
PI68555	2
PI68560	1
PI68562	2
PI68564	2
PI68572	2
PI68576	2
PI68585	2
PI68586	2
PI68587	2
PI68598	1
PI68599	2
PI68600	2
PI68604-1	1
PI68604-2	2
PI68609A	2
PI68609B	2
PI68610	2
PI68621	2
PI68622	2
PI68627	2
PI68629	2
PI68639	2
PI68642	1
PI68644	2
PI68648	2
PI68655	2
PI68658	2
PI68661	2
PI68663	1
PI68666	2
PI68670-1	2
PI68670-2	2
PI68671	2
PI68676	2
PI68679-2	2
PI68679	1
PI68680-2	2
PI68680	1
PI68683	2
PI68685	1
PI68687	2
PI68692-2	1
PI68692	2
PI68694	2
PI68696	2
PI68701	1
PI68704	2
PI68706	2
PI68708	2
PI68709	2
PI68710	2
PI68712	1
PI68713	1
PI68715	2
PI68718	2
PI68722	2
PI68725	2
PI68728	2
PI68729	2
PI68731	2
PI68732-1	2
PI68732	1
PI68736	1
PI68741	1
PI68746	2
PI68748-1	2
PI68748	1
PI68756	1
PI68759	2
PI68761-3	1
PI68761	2
PI68762	2
PI68763	2
PI68765	2
PI68768	2
PI68770	2
PI68778	2
PI68788	1
PI68795	2
PI68806	2
PI68815	2
PI69500	1
PI69501	1
PI69503	1
PI69507-1	2
PI69507	2
PI69512	2
PI69515	1
PI69532	2
PI69533	2
PI69991	1
PI69992	1
PI69993	1
PI69995	1
PI69996	1
PI70001	1
PI70009	1
PI70013	2
PI70014	2
PI70016	2
PI70017	2
PI70019	1
PI70021	1
PI70023	2
PI70027	2
PI70036	1
PI70076	2
PI70077	2
PI70078	1
PI70080	2
PI70084	2
PI70087	2
PI70089	1
PI70091	1
PI70188	2
PI70189	2
PI70192	2
PI70197	2
PI70199	1
PI70201	2
PI70202	2
PI70208	2
PI70212	2
PI70213	2
PI70224	1
PI70228	2
PI70229	1
PI70241	1
PI70242-2	2
PI70242-4	2
PI70242	2
PI70243	2
PI70247	2
PI70251	2
PI70253	1
PI70453	2
PI70456	2
PI70457	1
PI70458	2
PI70459	2
PI70460	1
PI70461	2
PI70462	2
PI70463	1
PI70466-3	1
PI70466-4	1
PI70467	2
PI70469-1	2
PI70469	1
PI70470	1
PI70471	2
PI70473-1	2
PI70473	2
PI70476	2
PI70478	1
PI70485	2
PI70490	2
PI70495	2
PI70500	1
PI70501	2
PI70503	2
PI70507	2
PI70515	2
PI70516	2
PI70519	2
PI70520	2
PI70528	2
PI70541	2
PI70559	1
PI70561	1
PI70566	2
PI71161	2
PI71444	1
PI71461	2
PI71463	2
PI71465	1
PI71506	2
PI71558	2
PI71564	2
PI71570	2
PI71667	2
PI71677	1
PI71845	1
PI71850-1	2
PI71850	2
PI72227	1
PI72232	NA
PI72328	2
PI72337	2
PI72341	2
PI72342	2
PI73583	2
PI73585	2
PI73587	2
PI73772	1
PI73780	2
PI78242	2
PI78243	2
PI79583	1
PI79586	2
PI79587	2
PI79593	2
PI79596	2
PI79602	2
PI79609	1
PI79610	2
PI79613	2
PI79616	1
PI79617	2
PI79620	1
PI79627	2
PI79628	2
PI79645	2
PI79648	1
PI79691-4	1
PI79691	2
PI79692	2
PI79693	2
PI79694	1
PI79695	2
PI79696	1
PI79699	2
PI79703	2
PI79710	2
PI79712	1
PI79726	1
PI79727	NA
PI79732-3	2
PI79732-4	1
PI79737	2
PI79739	2
PI79743	1
PI79745	1
PI79746	2
PI79747	2
PI79756	2
PI79760	2
PI79761	2
PI79773	2
PI79797	1
PI79825-1	1
PI79825	1
PI79832	1
PI79835	1
PI79846	2
PI79848-1	2
PI79848	1
PI79861	2
PI79862-1	2
PI79862	2
PI79863	2
PI79870-1	1
PI79870-2	1
PI79870-4	2
PI79870-6	1
PI79872	2
PI79874-1	2
PI79874	1
PI79885	2
PI80459	2
PI80461	1
PI80466-1	1
PI80466-2	1
PI80466	2
PI80468	1
PI80469	1
PI80470	2
PI80471-1	1
PI80471	1
PI80473	1
PI80476	2
PI80479	1
PI80480	1
PI80481	2
PI80485	1
PI80488-1	2
PI80488	1
PI80494	2
PI80498-1	2
PI80498	2
PI80536	1
PI80671	2
PI80822	1
PI80825	2
PI80828-1	2
PI80828-2	1
PI80831	1
PI80834-1	1
PI80834-2	1
PI80837	2
PI80841	2
PI80844-2	2
PI80844-3	2
PI80845-1	2
PI80845-2	2
PI80847-1	1
PI80847-2	2
PI81023	1
PI81027	2
PI81029-1	1
PI81029N	2
PI81029	2
PI81030-1	2
PI81030	1
PI81031-1	2
PI81031-2	2
PI81033	2
PI81034-1	2
PI81034-2	2
PI81035	2
PI81037-1	2
PI81037-2	2
PI81037-3	2
PI81037-4	2
PI81037-5	2
PI81037	2
PI81038	1
PI81040	1
PI81041-1	2
PI81041	2
PI81042-1	2
PI81042-2	2
PI81042	1
PI81044-1	1
PI81044-2	1
PI81667	2
PI81761	1
PI81762	2
PI81763	NA
PI81764	2
PI81765	NA
PI81766	NA
PI81767	NA
PI81768	2
PI81770	2
PI81771	2
PI81772	1
PI81773	2
PI81774	2
PI81775	2
PI81777	2
PI81780S	2
PI81780	2
PI81785	2
PI81971	1
PI82183	2
PI82184S	1
PI82184	2
PI82210	NA
PI82218	NA
PI82232	2
PI82235	2
PI82246-1	1
PI82246	2
PI82259	1
PI82263-1	1
PI82263-2	1
PI82263-3	1
PI82264	2
PI82278	2
PI82286	2
PI82291	2
PI82295	2
PI82296	2
PI82302	1
PI82307	2
PI82308	1
PI82312N	2
PI82312	2
PI82315	NA
PI82325	2
PI82326	2
PI82509	2
PI82527	2
PI82532	2
PI82534	2
PI82544	2
PI82554	2
PI82555	NA
PI82558	1
PI82581	2
PI82588	2
PI83836	1
PI83853	2
PI83858	2
PI83868	1
PI83874	2
PI83881A	2
PI83881	2
PI83889	2
PI83891	2
PI83892	2
PI83893	1
PI83915	1
PI83923	1
PI83925	2
PI83940	2
PI83942	2
PI83944	2
PI83945-1	1
PI83945-3	1
PI83945-4	1
PI83946	2
PI84509	2
PI84578	1
PI84579	1
PI84580	1
PI84581	2
PI84594	2
PI84609	2
PI84610	2
PI84611	2
PI84619	2
PI84628	1
PI84631	1
PI84632S	1
PI84632	1
PI84633	1
PI84637	2
PI84639	1
PI84642	2
PI84644	2
PI84646-2	2
PI84646	2
PI84656	2
PI84657	NA
PI84660	2
PI84662	2
PI84664	1
PI84665	2
PI84666-1	2
PI84666	2
PI84668-1	2
PI84668	2
PI84669N	1
PI84669	1
PI84671	1
PI84673-1	2
PI84673	1
PI84674	1
PI84679	2
PI84680	1
PI84681	2
PI84682	2
PI84683A	2
PI84683	2
PI84686	2
PI84713	2
PI84724	2
PI84734	1
PI84742	2
PI84750	1
PI84751	1
PI84757	2
PI84807	2
PI84810	2
PI84874	2
PI84896	2
PI84908-1	1
PI84908-2	1
PI84910	1
PI84912	2
PI84914	1
PI84921	1
PI84928	2
PI84939	2
PI84944	2
PI84946-1	1
PI84946-2	2
PI84949	2
PI84954	1
PI84957-1	2
PI84957	2
PI84959	1
PI84960	2
PI84964	1
PI84965	2
PI84967	1
PI84970	2
PI84973	1
PI84976-1	2
PI84976	2
PI84979	1
PI84985	1
PI84987A	2
PI84987	2
PI84992	1
PI85009-1	1
PI85009-2	1
PI85010	2
PI85012	1
PI85014	1
PI85019	2
PI85021	2
PI85089	1
PI85252	1
PI85272	NA
PI85340	2
PI85342	2
PI85355	2
PI85356	1
PI85407	1
PI85416	1
PI85420-1	2
PI85420	1
PI85424	2
PI85437	2
PI85441	2
PI85456	1
PI85465	2
PI85469	2
PI85476	2
PI85490	2
PI85492	1
PI85505	2
PI85506	2
PI85508	1
PI85519	2
PI85550	2
PI85559	2
PI85590	2
PI85619	2
PI85624	1
PI85625	1
PI85626	1
